#     BLOCK:   ACTUAL_KE:    KE_AVE:      ERROR:
        2677   0.0152778   0.0152778 4.38609e-11
        2678   0.0152778   0.0152778 4.37372e-11
        2679   0.0152778   0.0152778  4.3497e-11
        2680   0.0152778   0.0152778 4.33725e-11
        2681   0.0152778   0.0152778 4.31306e-11
        2682   0.0152778   0.0152778 4.30052e-11
        2683   0.0152778   0.0152778 4.27616e-11
        2684   0.0152778   0.0152778 4.27536e-11
        2685   0.0152778   0.0152778   4.239e-11
        2686   0.0152778   0.0152778 4.23821e-11
        2687   0.0152778   0.0152778 4.20156e-11
        2688   0.0152778   0.0152778 4.20078e-11
        2689   0.0152778   0.0152778 4.18798e-11
        2690   0.0152778   0.0152778 4.16307e-11
        2691   0.0152778   0.0152778 4.15017e-11
        2692   0.0152778   0.0152778 4.12507e-11
        2693   0.0152778   0.0152778 4.11208e-11
        2694   0.0152778   0.0152778 4.09906e-11
        2695   0.0152778   0.0152778  4.0983e-11
        2696   0.0152778   0.0152778 4.06057e-11
        2697   0.0152778   0.0152778 4.05982e-11
        2698   0.0152778   0.0152778 4.02177e-11
        2699   0.0152778   0.0152778 4.02102e-11
        2700   0.0152778   0.0152778 4.00777e-11
        2701   0.0152778   0.0152778 3.98191e-11
        2702   0.0152778   0.0152778 3.96855e-11
        2703   0.0152778   0.0152778 3.94247e-11
        2704   0.0152778   0.0152778   3.929e-11
        2705   0.0152778   0.0152778 3.90268e-11
        2706   0.0152778   0.0152778 3.90196e-11
        2707   0.0152778   0.0152778 3.86255e-11
        2708   0.0152778   0.0152778 3.86184e-11
        2709   0.0152778   0.0152778 3.84815e-11
        2710   0.0152778   0.0152778 3.82135e-11
        2711   0.0152778   0.0152778 3.80754e-11
        2712   0.0152778   0.0152778 3.78049e-11
        2713   0.0152778   0.0152778 3.76656e-11
        2714   0.0152778   0.0152778 3.73925e-11
        2715   0.0152778   0.0152778 3.72518e-11
        2716   0.0152778   0.0152778 3.69761e-11
        2717   0.0152778   0.0152778 3.69692e-11
        2718   0.0152778   0.0152778 3.68273e-11
        2719   0.0152778   0.0152778 3.65488e-11
        2720   0.0152778   0.0152778 3.64055e-11
        2721   0.0152778   0.0152778 3.61241e-11
        2722   0.0152778   0.0152778 3.59793e-11
        2723   0.0152778   0.0152778 3.56949e-11
        2724   0.0152778   0.0152778 3.55487e-11
        2725   0.0152778   0.0152778 3.52612e-11
        2726   0.0152778   0.0152778 3.52547e-11
        2727   0.0152778   0.0152778  3.5107e-11
        2728   0.0152778   0.0152778 3.48163e-11
        2729   0.0152778   0.0152778  3.4667e-11
        2730   0.0152778   0.0152778  3.4373e-11
        2731   0.0152778   0.0152778  3.4222e-11
        2732   0.0152778   0.0152778 3.39245e-11
        2733   0.0152778   0.0152778 3.37718e-11
        2734   0.0152778   0.0152778 3.37656e-11
        2735   0.0152778   0.0152778 3.34646e-11
        2736   0.0152778   0.0152778 3.33101e-11
        2737   0.0152778   0.0152778 3.30053e-11
        2738   0.0152778   0.0152778  3.2849e-11
        2739   0.0152778   0.0152778 3.25403e-11
        2740   0.0152778   0.0152778 3.23819e-11
        2741   0.0152778   0.0152778 3.20691e-11
        2742   0.0152778   0.0152778 3.19088e-11
        2743   0.0152778   0.0152778  3.1903e-11
        2744   0.0152778   0.0152778 3.17419e-11
        2745   0.0152778   0.0152778 3.15802e-11
        2746   0.0152778   0.0152778 3.12603e-11
        2747   0.0152778   0.0152778 3.10963e-11
        2748   0.0152778   0.0152778 3.07718e-11
        2749   0.0152778   0.0152778 3.06055e-11
        2750   0.0152778   0.0152778 3.05999e-11
        2751   0.0152778   0.0152778 3.02706e-11
        2752   0.0152778   0.0152778  3.0102e-11
        2753   0.0152778   0.0152778 2.97676e-11
        2754   0.0152778   0.0152778 2.95964e-11
        2755   0.0152778   0.0152778 2.92566e-11
        2756   0.0152778   0.0152778 2.90827e-11
        2757   0.0152778   0.0152778 2.90774e-11
        2758   0.0152778   0.0152778 2.87321e-11
        2759   0.0152778   0.0152778 2.85554e-11
        2760   0.0152778   0.0152778 2.82042e-11
        2761   0.0152778   0.0152778 2.80244e-11
        2762   0.0152778   0.0152778 2.76669e-11
        2763   0.0152778   0.0152778  2.7484e-11
        2764   0.0152778   0.0152778  2.7479e-11
        2765   0.0152778   0.0152778 2.69335e-11
        2766   0.0152778   0.0152778 2.69287e-11
        2767   0.0152778   0.0152778 2.65575e-11
        2768   0.0152778   0.0152778 2.63676e-11
        2769   0.0152778   0.0152778 2.59889e-11
        2770   0.0152778   0.0152778 2.57952e-11
        2771   0.0152778   0.0152778 2.57906e-11
        2772   0.0152778   0.0152778 2.52107e-11
        2773   0.0152778   0.0152778 2.52062e-11
        2774   0.0152778   0.0152778 2.48109e-11
        2775   0.0152778   0.0152778 2.46087e-11
        2776   0.0152778   0.0152778 2.42042e-11
        2777   0.0152778   0.0152778 2.39973e-11
        2778   0.0152778   0.0152778  2.3993e-11
        2779   0.0152778   0.0152778 2.33709e-11
        2780   0.0152778   0.0152778 2.33667e-11
        2781   0.0152778   0.0152778 2.29415e-11
        2782   0.0152778   0.0152778  2.2724e-11
        2783   0.0152778   0.0152778 2.22871e-11
        2784   0.0152778   0.0152778 2.20636e-11
        2785   0.0152778   0.0152778 2.20596e-11
        2786   0.0152778   0.0152778 2.13837e-11
        2787   0.0152778   0.0152778 2.13799e-11
        2788   0.0152778   0.0152778 2.09163e-11
        2789   0.0152778   0.0152778 2.06789e-11
        2790   0.0152778   0.0152778 2.06752e-11
        2791   0.0152778   0.0152778 1.99543e-11
        2792   0.0152778   0.0152778 1.99508e-11
        2793   0.0152778   0.0152778 1.92035e-11
        2794   0.0152778   0.0152778 1.92001e-11
        2795   0.0152778   0.0152778 1.86847e-11
        2796   0.0152778   0.0152778   1.842e-11
        2797   0.0152778   0.0152778 1.84167e-11
        2798   0.0152778   0.0152778 1.78796e-11
        2799   0.0152778   0.0152778 1.78764e-11
        2800   0.0152778   0.0152778 1.73232e-11
        2801   0.0152778   0.0152778 1.70384e-11
        2802   0.0152778   0.0152778 1.70354e-11
        2803   0.0152778   0.0152778 1.61583e-11
        2804   0.0152778   0.0152778 1.61554e-11
        2805   0.0152778   0.0152778 1.52288e-11
        2806   0.0152778   0.0152778  1.5226e-11
        2807   0.0152778   0.0152778 1.45752e-11
        2808   0.0152778   0.0152778 1.42376e-11
        2809   0.0152778   0.0152778  1.4235e-11
        2810   0.0152778   0.0152778 1.31767e-11
        2811   0.0152778   0.0152778 1.31744e-11
        2812   0.0152778   0.0152778 1.20244e-11
        2813   0.0152778   0.0152778 1.20223e-11
        2814   0.0152778   0.0152778 1.20201e-11
        2815   0.0152778   0.0152778 1.07492e-11
        2816   0.0152778   0.0152778 1.07473e-11
        2817   0.0152778   0.0152778 9.30578e-12
        2818   0.0152778   0.0152778 9.30413e-12
        2819   0.0152778   0.0152778 8.20402e-12
        2820   0.0152778   0.0152778  7.5941e-12
        2821   0.0152778   0.0152778 7.59275e-12
        2822   0.0152778   0.0152778 5.36794e-12
        2823   0.0152778   0.0152778 5.36698e-12
        2824   0.0152778   0.0152778           0
        2825   0.0152778   0.0152778           0
        2826   0.0152778   0.0152778           0
        2827   0.0152778   0.0152778 5.36319e-12
        2828   0.0152778   0.0152778 5.36224e-12
        2829   0.0152778   0.0152778 7.58201e-12
        2830   0.0152778   0.0152778 7.58067e-12
        2831   0.0152778   0.0152778 7.57933e-12
        2832   0.0152778   0.0152778 9.28111e-12
        2833   0.0152778   0.0152778 9.27947e-12
        2834   0.0152778   0.0152778 1.07131e-11
        2835   0.0152778   0.0152778 1.07112e-11
        2836   0.0152778   0.0152778 1.07093e-11
        2837   0.0152778   0.0152778 1.19713e-11
        2838   0.0152778   0.0152778 1.19692e-11
        2839   0.0152778   0.0152778 1.31093e-11
        2840   0.0152778   0.0152778  1.3107e-11
        2841   0.0152778   0.0152778 1.34638e-11
        2842   0.0152778   0.0152778 1.41522e-11
        2843   0.0152778   0.0152778 1.41497e-11
        2844   0.0152778   0.0152778  1.5124e-11
        2845   0.0152778   0.0152778 1.51213e-11
        2846   0.0152778   0.0152778 1.60358e-11
        2847   0.0152778   0.0152778 1.60329e-11
        2848   0.0152778   0.0152778 1.60301e-11
        2849   0.0152778   0.0152778 1.68943e-11
        2850   0.0152778   0.0152778 1.68913e-11
        2851   0.0152778   0.0152778 1.74422e-11
        2852   0.0152778   0.0152778 1.74392e-11
        2853   0.0152778   0.0152778 1.74361e-11
        2854   0.0152778   0.0152778 1.82319e-11
        2855   0.0152778   0.0152778 1.82287e-11
        2856   0.0152778   0.0152778 1.89906e-11
        2857   0.0152778   0.0152778 1.89872e-11
        2858   0.0152778   0.0152778 1.89839e-11
        2859   0.0152778   0.0152778 1.97156e-11
        2860   0.0152778   0.0152778 1.97122e-11
        2861   0.0152778   0.0152778  2.0417e-11
        2862   0.0152778   0.0152778 2.04135e-11
        2863   0.0152778   0.0152778 2.04099e-11
        2864   0.0152778   0.0152778 2.10905e-11
        2865   0.0152778   0.0152778 2.10869e-11
        2866   0.0152778   0.0152778 2.17456e-11
        2867   0.0152778   0.0152778 2.17418e-11
        2868   0.0152778   0.0152778  2.1738e-11
        2869   0.0152778   0.0152778 2.23768e-11
        2870   0.0152778   0.0152778 2.23729e-11
        2871   0.0152778   0.0152778 2.29934e-11
        2872   0.0152778   0.0152778 2.29894e-11
        2873   0.0152778   0.0152778 2.29854e-11
        2874   0.0152778   0.0152778 2.35889e-11
        2875   0.0152778   0.0152778 2.35848e-11
        2876   0.0152778   0.0152778 2.37797e-11
        2877   0.0152778   0.0152778 2.41686e-11
        2878   0.0152778   0.0152778 2.41644e-11
        2879   0.0152778   0.0152778 2.47378e-11
        2880   0.0152778   0.0152778 2.47335e-11
        2881   0.0152778   0.0152778 2.49187e-11
        2882   0.0152778   0.0152778 2.52891e-11
        2883   0.0152778   0.0152778 2.52847e-11
        2884   0.0152778   0.0152778 2.58319e-11
        2885   0.0152778   0.0152778 2.58274e-11
        2886   0.0152778   0.0152778 2.60042e-11
        2887   0.0152778   0.0152778 2.63583e-11
        2888   0.0152778   0.0152778 2.63537e-11
        2889   0.0152778   0.0152778  2.6878e-11
        2890   0.0152778   0.0152778 2.68733e-11
        2891   0.0152778   0.0152778 2.70426e-11
        2892   0.0152778   0.0152778 2.73824e-11
        2893   0.0152778   0.0152778 2.73776e-11
        2894   0.0152778   0.0152778 2.78814e-11
        2895   0.0152778   0.0152778 2.78766e-11
        2896   0.0152778   0.0152778 2.80392e-11
        2897   0.0152778   0.0152778 2.83661e-11
        2898   0.0152778   0.0152778 2.83612e-11
        2899   0.0152778   0.0152778 2.88467e-11
        2900   0.0152778   0.0152778 2.88417e-11
        2901   0.0152778   0.0152778 2.89983e-11
        2902   0.0152778   0.0152778 2.93137e-11
        2903   0.0152778   0.0152778 2.93086e-11
        2904   0.0152778   0.0152778 2.94624e-11
        2905   0.0152778   0.0152778 2.97724e-11
        2906   0.0152778   0.0152778 2.99235e-11
        2907   0.0152778   0.0152778 3.02284e-11
        2908   0.0152778   0.0152778 3.02232e-11
        2909   0.0152778   0.0152778 3.03718e-11
        2910   0.0152778   0.0152778 3.05196e-11
        2911   0.0152778   0.0152778 3.05143e-11
        2912   0.0152778   0.0152778 3.09634e-11
        2913   0.0152778   0.0152778  3.0958e-11
        2914   0.0152778   0.0152778 3.11026e-11
        2915   0.0152778   0.0152778 3.13949e-11
        2916   0.0152778   0.0152778 3.13895e-11
        2917   0.0152778   0.0152778 3.15318e-11
        2918   0.0152778   0.0152778 3.18197e-11
        2919   0.0152778   0.0152778 3.19598e-11
        2920   0.0152778   0.0152778 3.22435e-11
        2921   0.0152778   0.0152778  3.2238e-11
        2922   0.0152778   0.0152778 3.23761e-11
        2923   0.0152778   0.0152778 3.26557e-11
        2924   0.0152778   0.0152778 3.27918e-11
        2925   0.0152778   0.0152778 3.30676e-11
        2926   0.0152778   0.0152778  3.3062e-11
        2927   0.0152778   0.0152778 3.31961e-11
        2928   0.0152778   0.0152778 3.34682e-11
        2929   0.0152778   0.0152778 3.34625e-11
        2930   0.0152778   0.0152778 3.35947e-11
        2931   0.0152778   0.0152778 3.38632e-11
        2932   0.0152778   0.0152778 3.39937e-11
        2933   0.0152778   0.0152778 3.42587e-11
        2934   0.0152778   0.0152778 3.42529e-11
        2935   0.0152778   0.0152778 3.43816e-11
        2936   0.0152778   0.0152778 3.46433e-11
        2937   0.0152778   0.0152778 3.47703e-11
        2938   0.0152778   0.0152778 3.47644e-11
        2939   0.0152778   0.0152778 3.50228e-11
        2940   0.0152778   0.0152778 3.51483e-11
        2941   0.0152778   0.0152778 3.54036e-11
        2942   0.0152778   0.0152778 3.53976e-11
        2943   0.0152778   0.0152778 3.55214e-11
        2944   0.0152778   0.0152778 3.57737e-11
        2945   0.0152778   0.0152778  3.5896e-11
        2946   0.0152778   0.0152778 3.58899e-11
        2947   0.0152778   0.0152778 3.61393e-11
        2948   0.0152778   0.0152778 3.62601e-11
        2949   0.0152778   0.0152778 3.65066e-11
        2950   0.0152778   0.0152778 3.66261e-11
        2951   0.0152778   0.0152778 3.66199e-11
        2952   0.0152778   0.0152778 3.68636e-11
        2953   0.0152778   0.0152778 3.69817e-11
        2954   0.0152778   0.0152778 3.69754e-11
        2955   0.0152778   0.0152778 3.72164e-11
        2956   0.0152778   0.0152778 3.73332e-11
        2957   0.0152778   0.0152778 3.75716e-11
        2958   0.0152778   0.0152778  3.7687e-11
        2959   0.0152778   0.0152778 3.76807e-11
        2960   0.0152778   0.0152778 3.79166e-11
        2961   0.0152778   0.0152778 3.80307e-11
        2962   0.0152778   0.0152778 3.80243e-11
        2963   0.0152778   0.0152778 3.82577e-11
        2964   0.0152778   0.0152778 3.83706e-11
        2965   0.0152778   0.0152778 3.86017e-11
        2966   0.0152778   0.0152778 3.87134e-11
        2967   0.0152778   0.0152778 3.87069e-11
        2968   0.0152778   0.0152778 3.88182e-11
        2969   0.0152778   0.0152778 3.89291e-11
        2970   0.0152778   0.0152778 3.89225e-11
        2971   0.0152778   0.0152778 3.91497e-11
        2972   0.0152778   0.0152778 3.92594e-11
        2973   0.0152778   0.0152778 3.94844e-11
        2974   0.0152778   0.0152778  3.9593e-11
        2975   0.0152778   0.0152778 3.95864e-11
        2976   0.0152778   0.0152778 3.98092e-11
        2977   0.0152778   0.0152778 3.99167e-11
        2978   0.0152778   0.0152778   3.991e-11
        2979   0.0152778   0.0152778 4.01307e-11
        2980   0.0152778   0.0152778 4.02371e-11
        2981   0.0152778   0.0152778 4.04558e-11
        2982   0.0152778   0.0152778 4.05612e-11
        2983   0.0152778   0.0152778 4.05544e-11
        2984   0.0152778   0.0152778  4.0771e-11
        2985   0.0152778   0.0152778 4.08754e-11
        2986   0.0152778   0.0152778 4.08685e-11
        2987   0.0152778   0.0152778 4.10832e-11
        2988   0.0152778   0.0152778 4.11866e-11
        2989   0.0152778   0.0152778 4.11797e-11
        2990   0.0152778   0.0152778 4.13924e-11
        2991   0.0152778   0.0152778 4.14948e-11
        2992   0.0152778   0.0152778 4.17057e-11
        2993   0.0152778   0.0152778 4.18071e-11
        2994   0.0152778   0.0152778 4.18002e-11
        2995   0.0152778   0.0152778 4.20092e-11
        2996   0.0152778   0.0152778 4.21097e-11
        2997   0.0152778   0.0152778 4.21027e-11
        2998   0.0152778   0.0152778 4.23099e-11
        2999   0.0152778   0.0152778 4.24095e-11
        3000   0.0152778   0.0152778 4.24025e-11
        3001   0.0152778   0.0152778 4.27138e-11
        3002   0.0152778   0.0152778 4.27066e-11
        3003   0.0152778   0.0152778 4.29104e-11
        3004   0.0152778   0.0152778 4.30083e-11
        3005   0.0152778   0.0152778 4.30011e-11
        3006   0.0152778   0.0152778 4.32032e-11
        3007   0.0152778   0.0152778 4.33002e-11
        3008   0.0152778   0.0152778  4.3293e-11
        3009   0.0152778   0.0152778 4.34934e-11
        3010   0.0152778   0.0152778 4.35896e-11
        3011   0.0152778   0.0152778 4.35824e-11
        3012   0.0152778   0.0152778 4.38838e-11
        3013   0.0152778   0.0152778 4.38765e-11
        3014   0.0152778   0.0152778 4.40738e-11
        3015   0.0152778   0.0152778 4.41684e-11
        3016   0.0152778   0.0152778  4.4161e-11
        3017   0.0152778   0.0152778 4.43567e-11
        3018   0.0152778   0.0152778 4.44505e-11
        3019   0.0152778   0.0152778 4.44432e-11
        3020   0.0152778   0.0152778 4.46373e-11
        3021   0.0152778   0.0152778 4.47303e-11
        3022   0.0152778   0.0152778 4.47229e-11
        3023   0.0152778   0.0152778 4.50153e-11
        3024   0.0152778   0.0152778 4.50079e-11
        3025   0.0152778   0.0152778 4.50004e-11
        3026   0.0152778   0.0152778 4.52906e-11
        3027   0.0152778   0.0152778 4.52832e-11
        3028   0.0152778   0.0152778  4.5473e-11
        3029   0.0152778   0.0152778 4.55638e-11
        3030   0.0152778   0.0152778 4.55562e-11
        3031   0.0152778   0.0152778 4.56468e-11
        3032   0.0152778   0.0152778 4.57371e-11
        3033   0.0152778   0.0152778 4.57295e-11
        3034   0.0152778   0.0152778 4.60142e-11
        3035   0.0152778   0.0152778 4.60066e-11
        3036   0.0152778   0.0152778  4.5999e-11
        3037   0.0152778   0.0152778 4.62816e-11
        3038   0.0152778   0.0152778  4.6274e-11
        3039   0.0152778   0.0152778 4.62664e-11
        3040   0.0152778   0.0152778  4.6547e-11
        3041   0.0152778   0.0152778 4.65393e-11
        3042   0.0152778   0.0152778 4.67228e-11
        3043   0.0152778   0.0152778 4.68103e-11
        3044   0.0152778   0.0152778 4.68026e-11
        3045   0.0152778   0.0152778 4.69848e-11
        3046   0.0152778   0.0152778 4.70717e-11
        3047   0.0152778   0.0152778  4.7064e-11
        3048   0.0152778   0.0152778 4.73389e-11
        3049   0.0152778   0.0152778 4.73311e-11
        3050   0.0152778   0.0152778 4.73234e-11
        3051   0.0152778   0.0152778 4.75964e-11
        3052   0.0152778   0.0152778 4.75886e-11
        3053   0.0152778   0.0152778 4.75808e-11
        3054   0.0152778   0.0152778  4.7852e-11
        3055   0.0152778   0.0152778 4.78442e-11
        3056   0.0152778   0.0152778 4.78364e-11
        3057   0.0152778   0.0152778 4.81058e-11
        3058   0.0152778   0.0152778  4.8098e-11
        3059   0.0152778   0.0152778 4.80901e-11
        3060   0.0152778   0.0152778 4.83578e-11
        3061   0.0152778   0.0152778 4.83499e-11
        3062   0.0152778   0.0152778 4.85248e-11
        3063   0.0152778   0.0152778 4.86079e-11
        3064   0.0152778   0.0152778    4.86e-11
        3065   0.0152778   0.0152778 4.88643e-11
        3066   0.0152778   0.0152778 4.88563e-11
        3067   0.0152778   0.0152778 4.88484e-11
        3068   0.0152778   0.0152778  4.9111e-11
        3069   0.0152778   0.0152778  4.9103e-11
        3070   0.0152778   0.0152778  4.9095e-11
        3071   0.0152778   0.0152778  4.9356e-11
        3072   0.0152778   0.0152778 4.93479e-11
        3073   0.0152778   0.0152778 4.93399e-11
        3074   0.0152778   0.0152778 4.95993e-11
        3075   0.0152778   0.0152778 4.95912e-11
        3076   0.0152778   0.0152778 4.95831e-11
        3077   0.0152778   0.0152778 4.98409e-11
        3078   0.0152778   0.0152778 4.98328e-11
        3079   0.0152778   0.0152778 4.98247e-11
        3080   0.0152778   0.0152778 5.00809e-11
        3081   0.0152778   0.0152778 5.00728e-11
        3082   0.0152778   0.0152778 5.00647e-11
        3083   0.0152778   0.0152778 5.03193e-11
        3084   0.0152778   0.0152778 5.03111e-11
        3085   0.0152778   0.0152778 5.03902e-11
        3086   0.0152778   0.0152778 5.05561e-11
        3087   0.0152778   0.0152778 5.05479e-11
        3088   0.0152778   0.0152778 5.07996e-11
        3089   0.0152778   0.0152778 5.07914e-11
        3090   0.0152778   0.0152778 5.07831e-11
        3091   0.0152778   0.0152778 5.10333e-11
        3092   0.0152778   0.0152778 5.10251e-11
        3093   0.0152778   0.0152778 5.10168e-11
        3094   0.0152778   0.0152778   5.118e-11
        3095   0.0152778   0.0152778 5.11718e-11
        3096   0.0152778   0.0152778 5.11635e-11
        3097   0.0152778   0.0152778 5.14112e-11
        3098   0.0152778   0.0152778 5.14029e-11
        3099   0.0152778   0.0152778 5.13946e-11
        3100   0.0152778   0.0152778 5.16409e-11
        3101   0.0152778   0.0152778 5.16326e-11
        3102   0.0152778   0.0152778 5.16243e-11
        3103   0.0152778   0.0152778 5.18692e-11
        3104   0.0152778   0.0152778 5.18609e-11
        3105   0.0152778   0.0152778 5.18525e-11
        3106   0.0152778   0.0152778  5.2096e-11
        3107   0.0152778   0.0152778 5.20876e-11
        3108   0.0152778   0.0152778 5.20793e-11
        3109   0.0152778   0.0152778 5.23214e-11
        3110   0.0152778   0.0152778  5.2313e-11
        3111   0.0152778   0.0152778 5.23046e-11
        3112   0.0152778   0.0152778 5.25454e-11
        3113   0.0152778   0.0152778  5.2537e-11
        3114   0.0152778   0.0152778 5.26113e-11
        3115   0.0152778   0.0152778 5.27681e-11
        3116   0.0152778   0.0152778 5.27596e-11
        3117   0.0152778   0.0152778 5.28335e-11
        3118   0.0152778   0.0152778 5.29893e-11
        3119   0.0152778   0.0152778 5.29808e-11
        3120   0.0152778   0.0152778 5.30543e-11
        3121   0.0152778   0.0152778 5.32092e-11
        3122   0.0152778   0.0152778 5.32007e-11
        3123   0.0152778   0.0152778 5.32737e-11
        3124   0.0152778   0.0152778 5.34278e-11
        3125   0.0152778   0.0152778 5.34193e-11
        3126   0.0152778   0.0152778 5.34919e-11
        3127   0.0152778   0.0152778 5.36451e-11
        3128   0.0152778   0.0152778 5.36365e-11
        3129   0.0152778   0.0152778 5.37087e-11
        3130   0.0152778   0.0152778 5.38611e-11
        3131   0.0152778   0.0152778 5.38525e-11
        3132   0.0152778   0.0152778 5.39242e-11
        3133   0.0152778   0.0152778 5.40758e-11
        3134   0.0152778   0.0152778 5.40672e-11
        3135   0.0152778   0.0152778 5.41385e-11
        3136   0.0152778   0.0152778 5.42893e-11
        3137   0.0152778   0.0152778 5.42807e-11
        3138   0.0152778   0.0152778 5.43515e-11
        3139   0.0152778   0.0152778 5.45015e-11
        3140   0.0152778   0.0152778 5.44929e-11
        3141   0.0152778   0.0152778 5.45633e-11
        3142   0.0152778   0.0152778 5.47125e-11
        3143   0.0152778   0.0152778 5.47038e-11
        3144   0.0152778   0.0152778 5.47739e-11
        3145   0.0152778   0.0152778 5.49223e-11
        3146   0.0152778   0.0152778 5.49136e-11
        3147   0.0152778   0.0152778 5.49832e-11
        3148   0.0152778   0.0152778 5.51309e-11
        3149   0.0152778   0.0152778 5.51222e-11
        3150   0.0152778   0.0152778 5.51914e-11
        3151   0.0152778   0.0152778 5.53383e-11
        3152   0.0152778   0.0152778 5.53295e-11
        3153   0.0152778   0.0152778 5.53984e-11
        3154   0.0152778   0.0152778 5.55446e-11
        3155   0.0152778   0.0152778 5.55358e-11
        3156   0.0152778   0.0152778 5.56042e-11
        3157   0.0152778   0.0152778 5.57496e-11
        3158   0.0152778   0.0152778 5.57408e-11
        3159   0.0152778   0.0152778 5.58089e-11
        3160   0.0152778   0.0152778 5.59536e-11
        3161   0.0152778   0.0152778 5.59447e-11
        3162   0.0152778   0.0152778 5.60125e-11
        3163   0.0152778   0.0152778 5.60801e-11
        3164   0.0152778   0.0152778 5.60712e-11
        3165   0.0152778   0.0152778 5.61387e-11
        3166   0.0152778   0.0152778 5.62821e-11
        3167   0.0152778   0.0152778 5.62732e-11
        3168   0.0152778   0.0152778 5.63403e-11
        3169   0.0152778   0.0152778 5.64831e-11
        3170   0.0152778   0.0152778 5.64742e-11
        3171   0.0152778   0.0152778 5.65409e-11
        3172   0.0152778   0.0152778  5.6683e-11
        3173   0.0152778   0.0152778  5.6674e-11
        3174   0.0152778   0.0152778 5.67404e-11
        3175   0.0152778   0.0152778 5.68817e-11
        3176   0.0152778   0.0152778 5.68728e-11
        3177   0.0152778   0.0152778 5.69388e-11
        3178   0.0152778   0.0152778 5.69298e-11
        3179   0.0152778   0.0152778 5.70705e-11
        3180   0.0152778   0.0152778 5.71361e-11
        3181   0.0152778   0.0152778 5.71272e-11
        3182   0.0152778   0.0152778 5.72671e-11
        3183   0.0152778   0.0152778 5.73324e-11
        3184   0.0152778   0.0152778 5.73234e-11
        3185   0.0152778   0.0152778 5.74627e-11
        3186   0.0152778   0.0152778 5.75277e-11
        3187   0.0152778   0.0152778 5.75187e-11
        3188   0.0152778   0.0152778 5.76573e-11
        3189   0.0152778   0.0152778 5.76483e-11
        3190   0.0152778   0.0152778 5.77129e-11
        3191   0.0152778   0.0152778 5.78509e-11
        3192   0.0152778   0.0152778 5.78418e-11
        3193   0.0152778   0.0152778 5.79061e-11
        3194   0.0152778   0.0152778 5.80434e-11
        3195   0.0152778   0.0152778 5.80343e-11
        3196   0.0152778   0.0152778 5.80983e-11
        3197   0.0152778   0.0152778  5.8235e-11
        3198   0.0152778   0.0152778 5.82259e-11
        3199   0.0152778   0.0152778 5.82895e-11
        3200   0.0152778   0.0152778 5.84255e-11
        3201   0.0152778   0.0152778 5.84164e-11
        3202   0.0152778   0.0152778 5.84797e-11
        3203   0.0152778   0.0152778 5.86151e-11
        3204   0.0152778   0.0152778  5.8606e-11
        3205   0.0152778   0.0152778  5.8669e-11
        3206   0.0152778   0.0152778 5.86598e-11
        3207   0.0152778   0.0152778 5.87946e-11
        3208   0.0152778   0.0152778 5.88572e-11
        3209   0.0152778   0.0152778 5.88481e-11
        3210   0.0152778   0.0152778 5.89822e-11
        3211   0.0152778   0.0152778 5.90446e-11
        3212   0.0152778   0.0152778 5.90354e-11
        3213   0.0152778   0.0152778 5.91689e-11
        3214   0.0152778   0.0152778  5.9231e-11
        3215   0.0152778   0.0152778 5.92218e-11
        3216   0.0152778   0.0152778 5.93547e-11
        3217   0.0152778   0.0152778 5.93455e-11
        3218   0.0152778   0.0152778 5.94072e-11
        3219   0.0152778   0.0152778 5.95396e-11
        3220   0.0152778   0.0152778 5.95303e-11
        3221   0.0152778   0.0152778 5.95917e-11
        3222   0.0152778   0.0152778 5.97235e-11
        3223   0.0152778   0.0152778 5.97142e-11
        3224   0.0152778   0.0152778 5.97753e-11
        3225   0.0152778   0.0152778 5.97661e-11
        3226   0.0152778   0.0152778 5.98973e-11
        3227   0.0152778   0.0152778 5.99581e-11
        3228   0.0152778   0.0152778 5.99488e-11
        3229   0.0152778   0.0152778 6.00794e-11
        3230   0.0152778   0.0152778 6.01399e-11
        3231   0.0152778   0.0152778 6.01306e-11
        3232   0.0152778   0.0152778  6.0191e-11
        3233   0.0152778   0.0152778 6.02513e-11
        3234   0.0152778   0.0152778  6.0242e-11
        3235   0.0152778   0.0152778 6.03716e-11
        3236   0.0152778   0.0152778 6.04316e-11
        3237   0.0152778   0.0152778 6.04223e-11
        3238   0.0152778   0.0152778 6.05513e-11
        3239   0.0152778   0.0152778  6.0542e-11
        3240   0.0152778   0.0152778 6.06017e-11
        3241   0.0152778   0.0152778 6.05924e-11
        3242   0.0152778   0.0152778 6.07209e-11
        3243   0.0152778   0.0152778 6.07803e-11
        3244   0.0152778   0.0152778 6.07709e-11
        3245   0.0152778   0.0152778 6.08989e-11
        3246   0.0152778   0.0152778  6.0958e-11
        3247   0.0152778   0.0152778 6.09486e-11
        3248   0.0152778   0.0152778  6.1076e-11
        3249   0.0152778   0.0152778 6.11349e-11
        3250   0.0152778   0.0152778 6.11255e-11
        3251   0.0152778   0.0152778 6.12524e-11
        3252   0.0152778   0.0152778  6.1311e-11
        3253   0.0152778   0.0152778 6.13015e-11
        3254   0.0152778   0.0152778 6.14279e-11
        3255   0.0152778   0.0152778 6.14184e-11
        3256   0.0152778   0.0152778 6.14767e-11
        3257   0.0152778   0.0152778 6.14673e-11
        3258   0.0152778   0.0152778 6.15931e-11
